open,high,low,close,date,volume
2657.62,2663.5,2575.0,2602.23,30-09-2024 00:00,282475.7961
2602.24,2659.0,2414.0,2447.79,01-10-2024 00:00,502828.6804
2447.78,2499.0,2352.0,2364.1,02-10-2024 00:00,317484.735
2364.09,2403.38,2310.0,2349.8,03-10-2024 00:00,314635.9263
2349.8,2441.64,2339.15,2414.41,04-10-2024 00:00,239383.017
2414.41,2428.23,2390.05,2414.66,05-10-2024 00:00,103740.2316
2414.66,2457.8,2407.0,2440.03,06-10-2024 00:00,105752.7096
2440.02,2521.0,2403.0,2422.71,07-10-2024 00:00,300459.5407
2422.7,2466.66,2401.18,2440.89,08-10-2024 00:00,201358.3312
2440.88,2473.61,2351.42,2370.47,09-10-2024 00:00,242082.2725
2370.47,2421.36,2330.66,2386.49,10-10-2024 00:00,257862.9619
2386.49,2471.45,2381.86,2439.5,11-10-2024 00:00,235441.2197
2439.49,2490.51,2434.35,2476.4,12-10-2024 00:00,139637.5062
2476.4,2484.92,2436.4,2468.91,13-10-2024 00:00,120022.8179
2468.92,2654.0,2443.39,2629.79,14-10-2024 00:00,435900.1619
2629.79,2688.6,2537.36,2607.41,15-10-2024 00:00,416285.6663
2607.41,2647.79,2588.67,2611.1,16-10-2024 00:00,260322.4242
2611.1,2648.37,2575.4,2605.8,17-10-2024 00:00,221624.5434
2605.79,2675.58,2596.49,2642.17,18-10-2024 00:00,292444.1153
2642.17,2663.49,2631.02,2648.2,19-10-2024 00:00,105413.7646
2648.2,2759.0,2635.54,2746.91,20-10-2024 00:00,256910.7448
2746.91,2769.48,2655.01,2666.7,21-10-2024 00:00,310674.7232
2666.71,2671.92,2606.56,2622.81,22-10-2024 00:00,265747.713
2622.81,2628.2,2450.0,2524.61,23-10-2024 00:00,352647.7086
2524.6,2562.65,2507.31,2535.82,24-10-2024 00:00,290851.7842
2535.82,2566.33,2382.59,2440.62,25-10-2024 00:00,514799.8822
2440.63,2508.0,2430.12,2482.51,26-10-2024 00:00,248724.8313
2482.51,2527.99,2464.13,2507.8,27-10-2024 00:00,137580.8836
2507.8,2589.67,2471.67,2567.48,28-10-2024 00:00,360605.327
2567.49,2681.86,2561.2,2638.8,29-10-2024 00:00,451915.7025
2638.8,2722.3,2599.66,2659.19,30-10-2024 00:00,460627.126
2659.19,2669.0,2503.0,2518.61,31-10-2024 00:00,403427.2017
2518.61,2586.8,2467.67,2511.49,01-11-2024 00:00,430249.1073
2511.49,2523.45,2470.0,2494.23,02-11-2024 00:00,145961.13
2494.23,2496.39,2411.0,2457.73,03-11-2024 00:00,276009.1197
2457.73,2491.39,2357.59,2398.21,04-11-2024 00:00,306316.9645
2398.21,2480.0,2380.74,2422.55,05-11-2024 00:00,331619.2545
2422.6,2744.7,2420.3,2721.87,06-11-2024 00:00,1002141.3618
2721.88,2916.11,2699.49,2895.47,07-11-2024 00:00,730845.9524
2895.47,2981.69,2886.4,2961.75,08-11-2024 00:00,568864.435
2961.75,3157.4,2953.71,3126.21,09-11-2024 00:00,526719.4212
3126.2,3248.52,3069.0,3183.21,10-11-2024 00:00,865536.7322
3183.2,3387.61,3105.0,3371.59,11-11-2024 00:00,1000093.9664
3371.59,3442.5,3207.67,3243.8,12-11-2024 00:00,973215.7285
3243.79,3331.0,3116.69,3187.16,13-11-2024 00:00,919686.3747
3187.16,3240.4,3028.56,3058.82,14-11-2024 00:00,605780.6662
3058.81,3131.06,3014.5,3090.01,15-11-2024 00:00,519623.6317
3090.01,3219.97,3072.0,3132.87,16-11-2024 00:00,423639.1573
3132.88,3162.11,3034.99,3076.0,17-11-2024 00:00,449818.9575
3075.99,3224.94,3050.01,3207.8,18-11-2024 00:00,640658.4357
3207.81,3221.2,3065.4,3107.44,19-11-2024 00:00,500112.0194
3107.45,3159.2,3029.41,3069.97,20-11-2024 00:00,503607.8336
3069.97,3386.73,3032.59,3355.81,21-11-2024 00:00,974923.3035
3355.88,3425.92,3257.54,3327.78,22-11-2024 00:00,603273.7093
3327.78,3497.51,3312.72,3393.91,23-11-2024 00:00,721024.0009
3393.91,3450.0,3281.4,3361.2,24-11-2024 00:00,479098.0921
3361.21,3546.66,3300.01,3414.49,25-11-2024 00:00,949330.37
3414.49,3462.49,3252.0,3324.73,26-11-2024 00:00,672367.1503
3324.74,3684.92,3302.4,3653.28,27-11-2024 00:00,754573.6485
3653.27,3661.92,3529.76,3578.79,28-11-2024 00:00,560976.425
3578.8,3647.98,3534.28,3592.21,29-11-2024 00:00,425493.2449
3592.22,3738.98,3568.4,3703.6,30-11-2024 00:00,503684.7485
3703.59,3746.8,3659.2,3707.61,01-12-2024 00:00,429089.2633
3707.61,3760.0,3554.32,3643.42,02-12-2024 00:00,737130.569
3643.43,3670.0,3500.0,3614.51,03-12-2024 00:00,678400.2032
3614.51,3887.24,3614.51,3837.8,04-12-2024 00:00,968744.0399
3837.8,3956.0,3677.0,3785.2,05-12-2024 00:00,946493.276
3785.21,4087.73,3777.26,3998.87,06-12-2024 00:00,803855.1146
3998.87,4024.46,3968.0,3996.22,07-12-2024 00:00,283920.02
3996.22,4015.58,3923.5,4004.15,08-12-2024 00:00,251362.1685
4004.15,4006.17,3509.0,3712.0,09-12-2024 00:00,939642.2001
3712.0,3780.76,3515.89,3628.25,10-12-2024 00:00,942206.0337
3628.24,3848.64,3562.34,3831.81,11-12-2024 00:00,461818.7801
3831.82,3987.41,3796.8,3881.61,12-12-2024 00:00,572098.6343
3881.6,3968.47,3852.94,3906.8,13-12-2024 00:00,387765.6873
3906.8,3945.0,3825.03,3870.29,14-12-2024 00:00,265538.9479
3870.3,3974.61,3831.5,3959.09,15-12-2024 00:00,253833.2141
3959.09,4107.8,3884.0,3986.24,16-12-2024 00:00,673351.0723
3986.24,4041.82,3847.96,3893.01,17-12-2024 00:00,450825.9861
3893.01,3907.19,3617.42,3626.8,18-12-2024 00:00,722505.0618
3626.8,3720.0,3326.8,3417.01,19-12-2024 00:00,1078153.4851
3417.01,3497.84,3101.9,3472.21,20-12-2024 00:00,1332783.731
3472.2,3555.18,3293.11,3338.92,21-12-2024 00:00,475275.82
3338.92,3403.0,3221.1,3281.83,22-12-2024 00:00,361920.2495
3281.83,3466.99,3216.97,3422.53,23-12-2024 00:00,488253.41
3422.53,3539.65,3358.19,3493.18,24-12-2024 00:00,315723.6763
3493.17,3547.95,3440.93,3497.0,25-12-2024 00:00,219846.0452
3497.0,3514.94,3304.63,3335.05,26-12-2024 00:00,310170.1719
3335.04,3444.16,3306.6,3333.51,27-12-2024 00:00,342529.6038
3333.51,3428.68,3322.23,3404.0,28-12-2024 00:00,175963.613
3404.01,3413.78,3326.17,3356.48,29-12-2024 00:00,156256.8819
3356.48,3437.59,3305.0,3361.84,30-12-2024 00:00,420794.6476
3361.83,3451.0,3315.59,3337.78,31-12-2024 00:00,303053.1685
3337.78,3374.85,3313.88,3360.38,01-01-2025 00:00,190238.5861
3360.39,3509.99,3354.5,3455.67,02-01-2025 00:00,338632.8874
3455.68,3630.0,3423.44,3609.01,03-01-2025 00:00,334041.0604
3609.0,3671.6,3572.42,3656.88,04-01-2025 00:00,229266.3133
3656.88,3675.25,3593.7,3635.99,05-01-2025 00:00,155444.1741
3636.0,3744.83,3610.63,3687.45,06-01-2025 00:00,329642.3648
3687.44,3700.86,3356.31,3381.31,07-01-2025 00:00,541543.2874
3381.31,3415.1,3208.2,3327.29,08-01-2025 00:00,584749.9627
3327.29,3357.27,3158.0,3219.2,09-01-2025 00:00,501818.4247
3219.2,3322.49,3193.97,3267.04,10-01-2025 00:00,454142.1333
3267.05,3320.18,3217.56,3282.83,11-01-2025 00:00,151679.7487
3282.83,3300.0,3224.49,3267.3,12-01-2025 00:00,164879.9709
3267.3,3339.0,2920.0,3137.51,13-01-2025 00:00,845907.5669
3137.51,3256.67,3125.65,3225.63,14-01-2025 00:00,374308.4517
3225.63,3473.75,3186.36,3451.52,15-01-2025 00:00,464188.034
3451.51,3460.79,3265.44,3308.05,16-01-2025 00:00,471282.6787
3308.04,3525.72,3307.5,3473.63,17-01-2025 00:00,518550.1813
3473.64,3494.39,3227.0,3307.71,18-01-2025 00:00,634197.1281
3307.71,3448.99,3130.48,3215.12,19-01-2025 00:00,1342301.5217
3215.2,3453.69,3142.78,3284.0,20-01-2025 00:00,1158354.7814
3283.99,3368.0,3204.6,3327.54,21-01-2025 00:00,548706.0513
3327.55,3365.99,3222.85,3242.6,22-01-2025 00:00,349240.7498
3242.61,3347.97,3185.0,3338.21,23-01-2025 00:00,605592.7225
3338.22,3428.0,3275.9,3310.09,24-01-2025 00:00,451524.2752
3310.1,3350.68,3268.66,3318.77,25-01-2025 00:00,208559.0415
3318.76,3362.0,3230.0,3232.61,26-01-2025 00:00,272165.469
3232.61,3253.91,3020.01,3182.44,27-01-2025 00:00,753004.7529
3182.44,3223.01,3040.03,3077.72,28-01-2025 00:00,350959.7173
3077.72,3182.52,3054.06,3113.9,29-01-2025 00:00,409737.2576
3113.9,3283.43,3091.06,3247.39,30-01-2025 00:00,350639.4823
3247.38,3437.31,3213.8,3300.99,31-01-2025 00:00,648681.6561
3300.99,3331.98,3101.7,3117.54,01-02-2025 00:00,354065.2525
3117.54,3163.2,2750.71,2866.47,02-02-2025 00:00,910572.1104
