date,open,high,low,close,volume,CDL_DOJI_10_0.1
12-02-2025 00:05,2605.1,2610.85,2603.13,2605.18,1122.8615,100.0
12-02-2025 00:10,2605.18,2610.14,2604.9,2610.14,381.145,0.0
12-02-2025 00:15,2610.14,2614.44,2605.06,2608.33,1054.1963,0.0
12-02-2025 00:20,2608.34,2608.66,2596.69,2599.15,1498.006,0.0
12-02-2025 00:25,2599.15,2606.99,2598.0,2605.78,965.2346,0.0
12-02-2025 00:30,2605.78,2613.0,2603.99,2609.7,823.4935,0.0
12-02-2025 00:35,2609.7,2609.99,2594.36,2594.37,1532.7938,0.0
12-02-2025 00:40,2594.36,2603.99,2589.0,2603.99,1323.0441,0.0
12-02-2025 00:45,2603.99,2609.0,2600.11,2608.32,1095.9675,0.0
12-02-2025 00:50,2608.33,2610.4,2605.87,2609.67,721.3416,0.0
12-02-2025 00:55,2609.67,2617.03,2609.3,2610.4,1317.5402,100.0
12-02-2025 01:00,2610.33,2615.0,2609.99,2612.99,777.2218,0.0
12-02-2025 01:05,2613.0,2614.95,2610.0,2611.44,585.2167,0.0
12-02-2025 01:10,2611.4,2611.4,2602.86,2604.37,1228.9972,0.0
12-02-2025 01:15,2604.38,2608.15,2603.49,2607.21,525.9229,0.0
12-02-2025 01:20,2607.2,2610.29,2600.19,2602.6,786.3749,0.0
12-02-2025 01:25,2602.6,2608.33,2601.49,2606.3,498.83,0.0
12-02-2025 01:30,2606.31,2611.49,2602.2,2610.5,790.9549,0.0
12-02-2025 01:35,2610.51,2612.19,2606.76,2607.99,728.7838,0.0
12-02-2025 01:40,2608.0,2613.0,2607.99,2613.0,475.1308,0.0
12-02-2025 01:45,2613.0,2621.42,2612.17,2620.7,1389.437,0.0
12-02-2025 01:50,2620.7,2624.36,2618.14,2620.5,944.5328,100.0
12-02-2025 01:55,2620.49,2621.48,2615.49,2616.8,487.3312,0.0
12-02-2025 02:00,2616.8,2618.66,2614.41,2616.5,805.4462,100.0
12-02-2025 02:05,2616.5,2617.41,2611.2,2614.89,488.0692,0.0
12-02-2025 02:10,2614.9,2615.5,2611.0,2611.0,614.3819,0.0
12-02-2025 02:15,2611.0,2614.11,2607.28,2607.28,527.9786,0.0
12-02-2025 02:20,2607.28,2609.49,2604.49,2609.23,851.8343,0.0
12-02-2025 02:25,2609.24,2612.07,2607.49,2609.31,684.6813,100.0
12-02-2025 02:30,2609.31,2615.99,2608.06,2609.89,735.9657,100.0
12-02-2025 02:35,2609.89,2615.0,2609.88,2612.88,400.2523,0.0
12-02-2025 02:40,2612.87,2614.44,2610.16,2610.55,350.4739,0.0
12-02-2025 02:45,2610.55,2611.32,2601.85,2606.5,1174.8932,0.0
12-02-2025 02:50,2606.49,2607.04,2603.49,2604.03,492.3348,0.0
12-02-2025 02:55,2604.03,2604.03,2587.31,2596.65,4022.2618,0.0
12-02-2025 03:00,2596.65,2598.49,2590.35,2591.49,1436.7374,0.0
12-02-2025 03:05,2591.5,2593.1,2569.31,2581.58,6458.5059,0.0
12-02-2025 03:10,2581.58,2588.56,2578.4,2581.15,1589.9977,100.0
12-02-2025 03:15,2581.15,2589.25,2581.02,2587.2,846.8237,0.0
12-02-2025 03:20,2587.2,2595.47,2587.0,2595.4,1365.8006,0.0
12-02-2025 03:25,2595.39,2601.49,2593.49,2600.19,925.6803,0.0
12-02-2025 03:30,2600.19,2601.0,2592.56,2596.39,1392.233,0.0
12-02-2025 03:35,2596.39,2600.94,2595.0,2600.32,585.9128,0.0
12-02-2025 03:40,2600.33,2600.99,2596.5,2597.84,441.2135,0.0
12-02-2025 03:45,2597.85,2599.0,2591.51,2594.47,742.0579,0.0
12-02-2025 03:50,2594.48,2594.99,2586.8,2591.45,1103.442,0.0
12-02-2025 03:55,2591.46,2593.1,2585.0,2587.24,679.2832,0.0
12-02-2025 04:00,2587.23,2590.99,2582.24,2588.91,1236.571,0.0
12-02-2025 04:05,2588.91,2593.86,2585.25,2593.47,702.779,0.0
12-02-2025 04:10,2593.46,2594.74,2590.49,2593.5,398.1991,100.0
12-02-2025 04:15,2593.5,2597.5,2585.99,2587.16,1162.3716,0.0
12-02-2025 04:20,2587.16,2590.46,2586.0,2590.14,655.8072,0.0
12-02-2025 04:25,2590.14,2592.24,2586.6,2589.99,879.9622,100.0
12-02-2025 04:30,2589.99,2592.15,2583.49,2584.53,971.6731,0.0
12-02-2025 04:35,2584.53,2586.79,2577.5,2585.5,3250.011,0.0
12-02-2025 04:40,2585.49,2589.08,2585.22,2587.87,493.241,0.0
12-02-2025 04:45,2587.86,2596.5,2587.65,2594.93,1378.7928,0.0
12-02-2025 04:50,2594.92,2596.49,2589.57,2591.46,679.7617,0.0
12-02-2025 04:55,2591.46,2593.24,2588.89,2590.07,688.8846,0.0
12-02-2025 05:00,2590.07,2596.98,2585.17,2596.51,797.4142,0.0
12-02-2025 05:05,2596.51,2598.85,2593.99,2598.39,1163.1753,0.0
12-02-2025 05:10,2598.39,2606.4,2598.38,2603.17,1633.9342,0.0
12-02-2025 05:15,2603.17,2606.37,2600.01,2605.73,923.5083,0.0
12-02-2025 05:20,2605.72,2606.54,2603.28,2604.39,935.7571,0.0
12-02-2025 05:25,2604.38,2608.8,2603.51,2607.68,1084.1481,0.0
12-02-2025 05:30,2607.68,2608.17,2605.0,2605.53,722.9383,0.0
12-02-2025 05:35,2605.53,2607.92,2601.2,2601.87,940.1151,0.0
12-02-2025 05:40,2601.87,2603.0,2600.5,2601.74,421.4619,100.0
12-02-2025 05:45,2601.74,2603.3,2599.5,2603.0,441.9461,0.0
12-02-2025 05:50,2603.0,2608.55,2603.0,2606.3,553.8664,0.0
12-02-2025 05:55,2606.29,2611.0,2606.24,2609.0,594.5786,0.0
12-02-2025 06:00,2609.01,2611.0,2606.53,2607.08,530.9603,0.0
12-02-2025 06:05,2607.08,2608.45,2605.0,2606.02,305.9032,0.0
12-02-2025 06:10,2606.02,2609.49,2604.48,2609.48,338.0474,0.0
12-02-2025 06:15,2609.49,2612.75,2608.22,2608.99,517.0909,0.0
12-02-2025 06:20,2609.0,2611.0,2605.6,2608.18,484.8854,0.0
12-02-2025 06:25,2608.19,2608.19,2605.52,2606.17,563.5443,0.0
12-02-2025 06:30,2606.17,2606.4,2597.51,2599.5,860.2954,0.0
12-02-2025 06:35,2599.5,2603.21,2598.5,2602.52,604.672,0.0
12-02-2025 06:40,2602.51,2606.99,2600.89,2606.99,359.9091,0.0
12-02-2025 06:45,2606.99,2607.6,2599.21,2602.09,791.4901,0.0
12-02-2025 06:50,2602.09,2604.66,2600.27,2600.27,1080.8471,0.0
12-02-2025 06:55,2600.26,2605.21,2600.0,2601.81,2024.2642,0.0
12-02-2025 07:00,2601.81,2605.71,2599.09,2601.73,1133.8262,100.0
12-02-2025 07:05,2601.73,2607.24,2599.82,2605.99,1004.8854,0.0
12-02-2025 07:10,2606.0,2607.2,2603.29,2606.15,1579.6398,100.0
12-02-2025 07:15,2606.15,2617.81,2605.2,2616.85,3921.4398,0.0
12-02-2025 07:20,2616.85,2616.86,2610.91,2611.96,2176.6869,0.0
12-02-2025 07:25,2611.96,2616.81,2611.96,2616.01,978.6543,0.0
12-02-2025 07:30,2616.01,2622.33,2615.76,2621.2,1382.325,0.0
12-02-2025 07:35,2621.2,2624.07,2618.72,2621.85,1021.6469,0.0
12-02-2025 07:40,2621.85,2622.62,2618.5,2619.51,684.0992,0.0
12-02-2025 07:45,2619.51,2620.09,2614.06,2614.92,1234.8014,0.0
12-02-2025 07:50,2614.92,2617.43,2613.57,2615.61,1016.4272,0.0
12-02-2025 07:55,2615.61,2621.01,2615.6,2618.63,546.2554,0.0
12-02-2025 08:00,2618.62,2624.0,2618.2,2623.02,859.7459,0.0
12-02-2025 08:05,2623.02,2630.0,2623.01,2629.99,1551.9165,0.0
12-02-2025 08:10,2629.99,2637.24,2628.31,2632.12,2385.2466,0.0
12-02-2025 08:15,2632.11,2636.08,2628.49,2629.21,1528.7126,0.0
12-02-2025 08:20,2629.22,2631.0,2628.04,2630.36,1324.1077,0.0
12-02-2025 08:25,2630.35,2630.66,2628.48,2630.4,852.7617,100.0
12-02-2025 08:30,2630.4,2634.53,2627.25,2630.98,1362.7853,0.0
12-02-2025 08:35,2630.98,2632.67,2628.99,2629.1,1075.6809,0.0
12-02-2025 08:40,2629.11,2629.47,2624.02,2626.27,1545.7399,0.0
12-02-2025 08:45,2626.28,2630.39,2625.21,2630.39,463.7955,0.0
12-02-2025 08:50,2630.39,2633.86,2628.81,2630.2,722.8935,100.0
12-02-2025 08:55,2630.19,2631.07,2626.96,2629.94,487.2967,100.0
12-02-2025 09:00,2629.94,2630.59,2624.76,2627.7,904.9754,0.0
12-02-2025 09:05,2627.71,2629.65,2619.11,2620.56,1089.2324,0.0
12-02-2025 09:10,2620.57,2622.58,2620.0,2620.0,683.9382,0.0
12-02-2025 09:15,2620.0,2621.37,2617.0,2617.0,1059.6363,0.0
12-02-2025 09:20,2617.0,2617.8,2610.78,2614.5,2787.9914,0.0
12-02-2025 09:25,2614.5,2617.42,2614.31,2616.63,952.8944,0.0
12-02-2025 09:30,2616.64,2617.03,2612.8,2616.77,639.0455,100.0
12-02-2025 09:35,2616.77,2620.41,2616.25,2618.75,426.8084,0.0
12-02-2025 09:40,2618.75,2623.68,2618.75,2622.61,968.5173,0.0
12-02-2025 09:45,2622.61,2623.58,2619.89,2619.9,716.1006,0.0
12-02-2025 09:50,2619.9,2627.7,2619.34,2626.65,932.6908,0.0
12-02-2025 09:55,2626.66,2632.67,2625.61,2629.17,2109.9102,0.0
12-02-2025 10:00,2629.16,2631.19,2627.63,2628.98,1049.6569,100.0
12-02-2025 10:05,2628.98,2629.72,2623.69,2625.5,1069.3511,0.0
12-02-2025 10:10,2625.49,2628.11,2624.26,2625.39,578.8377,100.0
12-02-2025 10:15,2625.39,2625.85,2621.6,2624.62,614.2801,0.0
12-02-2025 10:20,2624.63,2627.3,2622.61,2624.3,887.3923,100.0
12-02-2025 10:25,2624.31,2628.25,2624.31,2625.71,438.4671,0.0
12-02-2025 10:30,2625.71,2632.48,2625.36,2630.22,774.6627,0.0
12-02-2025 10:35,2630.22,2630.7,2627.0,2629.43,5697.7109,0.0
12-02-2025 10:40,2629.42,2629.96,2624.49,2624.5,3736.3064,0.0
12-02-2025 10:45,2624.5,2626.61,2616.11,2617.14,3824.6374,0.0
12-02-2025 10:50,2617.14,2617.7,2611.01,2616.5,2120.0473,0.0
12-02-2025 10:55,2616.5,2619.73,2615.1,2618.89,757.5887,0.0
12-02-2025 11:00,2618.88,2625.88,2618.88,2624.5,1009.1954,0.0
12-02-2025 11:05,2624.5,2625.62,2618.93,2625.36,586.225,0.0
12-02-2025 11:10,2625.36,2626.31,2622.13,2623.28,576.2702,0.0
12-02-2025 11:15,2623.28,2626.0,2621.12,2623.76,1151.1592,100.0
12-02-2025 11:20,2623.76,2630.45,2622.99,2628.2,632.3165,0.0
12-02-2025 11:25,2628.19,2630.35,2627.49,2628.22,426.5761,100.0
12-02-2025 11:30,2628.22,2630.35,2627.65,2630.19,345.1826,0.0
12-02-2025 11:35,2630.19,2633.5,2629.2,2631.79,682.5641,0.0
12-02-2025 11:40,2631.78,2635.0,2631.0,2632.7,1216.7915,0.0
12-02-2025 11:45,2632.69,2639.49,2631.01,2631.15,1058.4048,0.0
12-02-2025 11:50,2631.15,2631.47,2624.29,2625.3,1248.3799,0.0
12-02-2025 11:55,2625.3,2627.5,2624.31,2627.08,405.2235,0.0
12-02-2025 12:00,2627.08,2630.0,2626.33,2629.36,471.4266,0.0
12-02-2025 12:05,2629.36,2632.89,2625.33,2631.96,959.5009,0.0
12-02-2025 12:10,2631.97,2632.31,2628.8,2631.98,659.1754,100.0
12-02-2025 12:15,2631.99,2634.65,2631.4,2632.8,750.0109,0.0
12-02-2025 12:20,2632.79,2642.9,2631.99,2634.8,1883.3077,0.0
12-02-2025 12:25,2634.8,2635.2,2629.29,2630.77,903.2869,0.0
12-02-2025 12:30,2630.76,2632.5,2628.2,2629.64,1077.4481,0.0
12-02-2025 12:35,2629.65,2630.66,2625.7,2628.87,814.7673,0.0
12-02-2025 12:40,2628.87,2637.79,2628.87,2636.15,2236.7713,0.0
12-02-2025 12:45,2636.15,2636.69,2633.0,2633.84,527.7484,0.0
12-02-2025 12:50,2633.84,2638.19,2632.42,2635.67,712.9573,0.0
12-02-2025 12:55,2635.68,2635.78,2628.3,2628.4,979.5561,0.0
12-02-2025 13:00,2628.41,2630.92,2625.62,2625.96,1680.8525,0.0
12-02-2025 13:05,2625.96,2632.43,2625.57,2627.4,1191.2351,0.0
12-02-2025 13:10,2627.39,2635.0,2627.2,2633.06,943.2778,0.0
12-02-2025 13:15,2633.06,2649.54,2633.05,2646.49,3366.4931,0.0
12-02-2025 13:20,2646.5,2659.87,2646.5,2654.29,6751.8293,0.0
12-02-2025 13:25,2654.3,2665.16,2654.07,2659.9,4478.9046,0.0
12-02-2025 13:30,2659.91,2664.63,2572.08,2590.03,45548.5374,0.0
12-02-2025 13:35,2590.04,2594.02,2558.0,2569.97,23397.838,0.0
12-02-2025 13:40,2569.97,2600.0,2561.0,2593.92,12838.382,0.0
12-02-2025 13:45,2593.98,2613.64,2585.2,2597.68,7663.3532,0.0
12-02-2025 13:50,2597.68,2602.0,2585.95,2593.29,4036.5832,0.0
12-02-2025 13:55,2593.29,2605.87,2593.12,2595.48,6430.0102,100.0
12-02-2025 14:00,2595.48,2595.65,2578.73,2592.17,6988.2143,0.0
12-02-2025 14:05,2592.17,2594.81,2587.11,2590.36,3290.9374,100.0
12-02-2025 14:10,2590.36,2593.13,2582.34,2584.0,3293.4065,0.0
12-02-2025 14:15,2583.99,2592.52,2579.49,2583.2,3409.7985,100.0
12-02-2025 14:20,2583.23,2586.61,2580.1,2584.39,2320.115,100.0
12-02-2025 14:25,2584.4,2584.94,2567.08,2570.37,6602.67,0.0
12-02-2025 14:30,2570.37,2585.43,2546.92,2578.15,14484.9574,0.0
12-02-2025 14:35,2578.14,2596.02,2577.52,2587.3,5232.772,0.0
12-02-2025 14:40,2587.3,2600.9,2585.54,2593.0,2711.067,0.0
12-02-2025 14:45,2592.99,2596.77,2587.3,2591.5,2196.8319,100.0
12-02-2025 14:50,2591.5,2593.0,2580.13,2590.77,2801.3833,100.0
12-02-2025 14:55,2590.76,2599.5,2588.22,2599.43,1582.6086,0.0
12-02-2025 15:00,2599.42,2605.0,2584.86,2589.23,8397.0084,0.0
12-02-2025 15:05,2589.23,2589.99,2578.63,2584.26,7826.1282,0.0
12-02-2025 15:10,2584.26,2586.0,2569.29,2581.96,3637.9176,0.0
12-02-2025 15:15,2581.95,2598.28,2576.5,2597.0,4090.8285,0.0
12-02-2025 15:20,2597.0,2610.99,2590.78,2608.92,4755.2321,0.0
12-02-2025 15:25,2608.92,2615.28,2597.92,2598.1,4899.7803,0.0
12-02-2025 15:30,2598.17,2610.68,2597.92,2606.12,2966.9407,0.0
12-02-2025 15:35,2606.25,2615.69,2601.9,2610.24,3205.5145,0.0
12-02-2025 15:40,2610.23,2610.48,2601.94,2607.49,1942.9136,0.0
12-02-2025 15:45,2607.49,2609.55,2601.52,2605.8,1550.3277,0.0
12-02-2025 15:50,2605.8,2613.81,2605.8,2609.73,1922.3856,0.0
12-02-2025 15:55,2609.73,2610.15,2605.52,2606.9,1362.8472,0.0
12-02-2025 16:00,2606.9,2609.15,2602.51,2605.58,1632.3873,0.0
12-02-2025 16:05,2605.58,2606.81,2591.49,2595.5,1920.2643,0.0
12-02-2025 16:10,2595.5,2595.85,2587.51,2592.69,1846.5906,0.0
12-02-2025 16:15,2592.68,2598.21,2588.6,2593.82,2054.8844,0.0
12-02-2025 16:20,2593.82,2599.47,2589.78,2592.99,1416.4401,100.0
12-02-2025 16:25,2593.0,2594.3,2583.18,2594.3,1696.6049,0.0
12-02-2025 16:30,2594.29,2601.95,2593.68,2597.96,1775.8093,0.0
12-02-2025 16:35,2597.95,2606.0,2596.93,2602.35,1330.689,0.0
12-02-2025 16:40,2602.35,2614.92,2602.07,2614.7,2037.8256,0.0
12-02-2025 16:45,2614.69,2616.38,2608.4,2616.15,5028.8152,0.0
12-02-2025 16:50,2616.14,2634.1,2616.14,2632.4,6303.5071,0.0
12-02-2025 16:55,2632.39,2652.78,2632.39,2648.36,9790.2051,0.0
12-02-2025 17:00,2648.35,2663.73,2648.01,2660.19,6844.7645,0.0
12-02-2025 17:05,2660.19,2667.45,2650.01,2653.64,4262.2531,0.0
12-02-2025 17:10,2653.64,2661.0,2652.49,2656.97,2593.7093,0.0
12-02-2025 17:15,2656.97,2665.3,2651.34,2658.81,3057.3234,0.0
12-02-2025 17:20,2658.8,2667.45,2657.65,2661.07,2031.7291,0.0
12-02-2025 17:25,2661.07,2683.65,2660.71,2683.2,3977.6029,0.0
12-02-2025 17:30,2683.2,2683.47,2667.21,2668.05,4088.2559,0.0
12-02-2025 17:35,2668.05,2674.07,2663.51,2667.01,1981.8551,100.0
12-02-2025 17:40,2667.01,2670.42,2661.76,2665.0,2020.269,0.0
12-02-2025 17:45,2665.01,2676.36,2664.74,2672.44,4210.0476,0.0
12-02-2025 17:50,2672.44,2675.88,2670.99,2674.0,1824.4012,0.0
12-02-2025 17:55,2674.0,2675.0,2667.99,2672.99,2643.175,100.0
12-02-2025 18:00,2673.0,2674.86,2666.85,2667.08,4811.7617,0.0
12-02-2025 18:05,2667.12,2670.0,2656.73,2659.53,1808.9016,0.0
12-02-2025 18:10,2659.54,2666.12,2659.28,2663.81,971.332,0.0
12-02-2025 18:15,2663.81,2665.09,2659.0,2661.37,1549.0748,0.0
12-02-2025 18:20,2661.36,2662.28,2653.52,2654.51,1664.6695,0.0
12-02-2025 18:25,2654.5,2658.26,2647.61,2653.81,1913.1406,100.0
12-02-2025 18:30,2653.8,2654.54,2648.5,2651.39,1673.4844,0.0
12-02-2025 18:35,2651.4,2658.99,2650.75,2658.1,1090.5691,0.0
12-02-2025 18:40,2658.11,2659.8,2651.8,2652.38,938.6182,0.0
12-02-2025 18:45,2652.38,2660.37,2652.38,2659.31,829.1671,0.0
12-02-2025 18:50,2659.31,2664.83,2657.99,2663.92,896.9101,0.0
12-02-2025 18:55,2663.92,2666.84,2662.23,2663.81,938.7844,100.0
12-02-2025 19:00,2663.82,2671.61,2660.6,2661.89,1116.4165,0.0
12-02-2025 19:05,2661.89,2661.89,2653.97,2656.74,1340.0161,0.0
12-02-2025 19:10,2656.75,2657.49,2647.8,2656.39,1342.3413,100.0
12-02-2025 19:15,2656.4,2662.29,2654.02,2660.01,1025.2424,0.0
12-02-2025 19:20,2660.01,2669.14,2659.03,2666.87,1004.7301,0.0
12-02-2025 19:25,2666.87,2673.87,2665.29,2670.85,1087.1784,0.0
12-02-2025 19:30,2670.85,2673.0,2668.51,2671.1,1377.7425,100.0
12-02-2025 19:35,2671.1,2673.87,2666.0,2671.16,1763.133,100.0
12-02-2025 19:40,2671.16,2673.0,2666.99,2672.38,2158.3107,0.0
12-02-2025 19:45,2672.38,2678.67,2671.0,2677.53,5676.7411,0.0
12-02-2025 19:50,2677.54,2681.23,2673.75,2679.43,2394.8986,0.0
12-02-2025 19:55,2679.43,2680.49,2676.1,2677.95,1250.9158,0.0
12-02-2025 20:00,2677.95,2679.26,2671.16,2674.03,1126.7841,0.0
12-02-2025 20:05,2674.02,2677.3,2669.49,2676.18,871.072,0.0
12-02-2025 20:10,2676.17,2695.72,2675.49,2690.95,4167.6349,0.0
12-02-2025 20:15,2690.95,2691.27,2684.64,2690.08,1778.0968,0.0
12-02-2025 20:20,2690.08,2693.68,2686.57,2689.19,1482.9785,0.0
12-02-2025 20:25,2689.19,2693.15,2681.36,2682.57,1543.9159,0.0
12-02-2025 20:30,2682.57,2683.5,2679.5,2680.31,1497.07,0.0
12-02-2025 20:35,2680.32,2680.9,2672.49,2673.44,1275.0757,0.0
12-02-2025 20:40,2673.45,2676.5,2670.4,2673.4,1589.7273,100.0
12-02-2025 20:45,2673.39,2676.89,2672.42,2674.42,1067.5889,0.0
12-02-2025 20:50,2674.48,2680.2,2672.6,2675.76,1142.2549,0.0
12-02-2025 20:55,2675.77,2680.6,2673.61,2677.8,1933.9738,0.0
12-02-2025 21:00,2677.8,2679.63,2672.01,2674.57,1245.3359,0.0
12-02-2025 21:05,2674.57,2675.88,2673.49,2675.18,134.5873,100.0
